Zip,City,State,Latitude,Longitude,relevantFacilities
13654,Heuvelton,NY,44.563604,-75.48794000000001,[]
16679,Six Mile Run,PA,40.163171999999996,-78.20555,"[233626, 251763, 251263, 247762, 233604]"
3909,York,ME,43.159537,-70.65239,[]
5654,Graniteville,VT,44.140716,-72.47675,[]
6855,Norwalk,CT,41.100496,-73.39918,"[234715, 233309]"
25026,Blue Creek,WV,38.490789,-81.392845,"[233443, 233493, 233678, 233422, 233443]"
25245,Given,WV,38.698253,-81.75416,"[233493, 232904, 233422, 232389]"
25922,Spanishburg,WV,37.467515999999996,-81.11672,"[251741, 232180, 234256, 234575, 233308, 251757, 232009, 233422, 251909, 234259]"
21710,Adamstown,MD,39.301646999999996,-77.46667,"[233379, 232474, 251763, 232459, 247762, 252968, 251263, 233176]"
22480,Irvington,VA,37.66871,-76.41038,[233379]
19478,Spring Mount,PA,40.276511,-75.4582,[251575]
10466,Bronx,NY,40.89095,-73.84702,"[234715, 233309]"
12065,Clifton Park,NY,42.853676,-73.78445,[]
12416,Chichester,NY,42.105610999999996,-74.29143,[251575]
13139,Poplar Ridge,NY,42.742057,-76.628454,"[234476, 233523]"
2668,West Barnstable,MA,41.706309999999995,-70.37048,[]
28093,Lincolnton,NC,35.484821999999994,-81.23954300000001,"[251469, 233421, 233665]"
28387,Southern Pines,NC,35.180394,-79.39084,[233910]
59623,Helena,MT,46.590083,-112.040173,"[234334, 249999, 272276, 234353, 234356, 253491, 234565, 234009]"
60805,Evergreen Park,IL,41.719933000000005,-87.70249,[258887]
33730,Saint Petersburg,FL,27.891809000000002,-82.724763,[]
35660,Sheffield,AL,34.759738,-87.69317,"[232423, 232673, 231990, 232528, 232743]"
41566,Steele,KY,37.417254,-82.18823,"[251947, 251741, 233493, 234256, 233308, 251757, 232180, 232625]"
42369,Rockport,KY,37.337926,-86.99685,"[233556, 233670, 233488, 232539, 232467, 233420, 233411, 232114, 233408]"
45893,Vaughnsville,OH,40.882077,-84.148028,[]
50058,Coon Rapids,IA,41.87131,-94.6884,[233594]
50101,Galt,IA,42.682176,-93.61471999999999,[]
50634,Gilbertville,IA,42.417252000000005,-92.21396,"[233671, 233642]"
11732,East Norwich,NY,40.848766,-73.53478,"[234715, 233309]"
11739,Great River,NY,40.922326,-72.637078,[]
13388,Webb,NY,43.606444,-75.103186,[]
39503,Gulfport,MS,30.461786,-89.10381,[250796]
30634,Dewy Rose,GA,34.212835999999996,-82.94112,"[233343, 273781, 232399, 232727, 232525, 234180, 232578, 232596, 232645, 232657, 232668, 232727, 232561, 273352, 234228]"
31563,Surrency,GA,31.715778000000004,-82.19784,"[250860, 253730]"
22511,Lottsburg,VA,37.991772,-76.48985,[233379]
22807,Harrisonburg,VA,38.440898,-78.874173,"[234688, 234557, 232433, 232007, 232459, 232424, 232162, 233176, 233604, 234132, 233990]"
23426,Sanford,VA,37.93359,-75.67692,[232507]
24007,Roanoke,VA,37.274175,-79.95786,"[234688, 234557, 233616, 232161, 233687, 232009, 251909]"
12407,Ashland,NY,42.321453000000005,-74.33926,[]
12733,Fallsburg,NY,41.732504999999996,-74.60896,[251575]
29402,Charleston,SC,32.84885,-79.85773,[234128]
30005,Alpharetta,GA,34.080034999999995,-84.21929,"[234590, 273781, 234180, 232639, 232578, 232575, 234469, 232657, 232575, 273352, 232519]"
20158,Hamilton,VA,39.137667,-77.66186,"[233379, 232474, 232433, 251763, 232459, 247762, 252968, 251263, 233176]"
90671,Santa Fe Springs,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
91305,Canoga Park,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
92118,Coronado,CA,32.682727,-117.17441000000001,"[234719, 232278, 231950]"
93665,South Dos Palos,CA,36.961248,-120.65438999999999,"[231959, 234015, 231958, 233414, 233772, 232447]"
87539,La Madera,NM,36.422525,-106.06145,"[273758, 273360, 233461, 231849, 251436, 233388, 274315, 231851, 233598, 233394, 233327, 234700]"
94991,San Rafael,CA,37.970726,-122.52401200000001,"[273757, 233359, 233537, 272229, 233404]"
95316,Denair,CA,37.552329,-120.78463,"[232254, 234072, 234172, 233683, 233414, 234073, 233772]"
95548,Klamath,CA,41.518229999999996,-124.03075,"[234691, 234455, 234158, 234154, 233142, 272277, 232322, 233973]"
95927,Chico,CA,39.805254999999995,-121.684124,"[233183, 234382, 233344, 233161, 251446, 232888, 232915, 234633, 234544, 232235, 232246, 231953, 272248, 232767, 233257, 233439, 251445, 234039]"
95971,Quincy,CA,39.957324,-120.98366000000001,"[247867, 232858, 232902, 234382, 232869, 232137, 251446, 232888, 232915, 234544, 232246, 232767, 233257, 251445, 232871, 234039]"
84328,Paradise,UT,41.508503000000005,-111.79101999999999,"[233730, 232102, 231939, 232024, 233815, 234700, 232109, 233755, 232071, 232055, 231946, 233856, 232103, 232108, 232013, 233857]"
61108,Rockford,IL,42.254087,-89.01776,[]
62344,Huntsville,IL,40.18275,-90.81819,[233597]
62515,Buffalo,IL,39.861289,-89.37836,[233496]
63006,Chesterfield,MO,38.638318,-90.42711800000001,"[232325, 232391]"
63764,Marble Hill,MO,37.309447,-89.98127,"[233613, 232604, 232325, 232691, 233690, 234490]"
48848,Laingsburg,MI,42.884921000000006,-84.3569,[]
42252,Jetson,KY,37.248326,-86.509271,"[232697, 233556, 232572, 233670, 233488, 232539, 232467, 233420, 232627, 232114, 233411, 233650, 233408]"
43187,Pickerington,OH,39.882017,-82.739875,[]
34956,Indiantown,FL,27.049788,-80.48057,"[233638, 233638, 233570]"
35220,Birmingham,AL,33.544622,-86.929208,"[232423, 232590, 232571, 231990, 233946]"
35811,Huntsville,AL,34.781079999999996,-86.53163,"[232423, 231990]"
35903,Gadsden,AL,33.996697999999995,-85.92496,[232606]
38945,Money,MS,33.650681,-90.19690899999999,"[233460, 233634, 234277, 253459, 233375]"
40040,Mackville,KY,37.742806,-85.05564,"[232587, 232615, 233513, 234727, 232259, 232563, 233650, 233633]"
88520,El Paso,TX,31.694841999999998,-106.29998700000002,[]
89132,Las Vegas,NV,36.018981,-115.15193700000002,[]
99204,Spokane,WA,47.648941,-117.43173999999999,"[234068, 233270, 233267, 273785, 233600, 233949, 232199, 234505, 234062, 233950, 272098, 234430, 233908, 234067]"
99784,White Mountain,AK,64.68432299999999,-163.44257,[]
93940,Monterey,CA,36.586193,-121.88667,"[231959, 234015, 233404, 231958]"
92284,Yucca Valley,CA,34.161795,-116.41246000000001,"[231973, 232250, 231976, 272300, 234719, 232473]"
3757,Sunapee,NH,43.444146999999994,-72.088709,[]
3847,Kearsarge,NH,43.883871,-71.257726,[]
4762,New Sweden,ME,46.953804,-68.1204,[]
5845,Irasburg,VT,44.800461999999996,-72.28964,[]
6477,Orange,CT,41.279546999999994,-73.02541,[233309]
6540,New Haven,CT,41.299647,-72.918846,[]
611,Angeles,PR,18.279531,-66.80216999999999,[]
717,Ponce,PR,18.004303,-66.61374,[]
30056,Newborn,GA,33.500008,-83.67165,"[232578, 232657, 232727, 232561, 232519]"
30294,Ellenwood,GA,33.639658000000004,-84.26822,"[232683, 232606, 273781, 232639, 232578, 232657, 232519, 232513]"
31405,Savannah,GA,32.043058,-81.12183,[]
31598,Jesup,GA,31.578181,-81.880222,"[250860, 253730]"
36782,Sweet Water,AL,32.114999,-87.90187,"[232590, 232569, 232548, 232582, 232701, 232568, 232725]"
37335,Flintville,TN,35.063253,-86.41866,"[232423, 232677, 232684]"
19464,Pottstown,PA,40.253496000000005,-75.63481,[251575]
23412,Modest Town,VA,37.790415,-75.60347,[232507]
24178,Villamont,VA,37.310494,-79.789799,"[234688, 234557, 233616, 232161, 233687, 232009, 251909]"
25718,Huntington,WV,38.413384,-82.277401,"[233493, 232904]"
42082,Symsonia,KY,36.922652,-88.5104,"[232541, 232609]"
43137,Lockbourne,OH,39.818249,-82.98115,[]
43333,Lewistown,OH,40.436172,-83.92528,[]
32405,Panama City,FL,30.195424,-85.66458,[251904]
33673,Tampa,FL,27.871964000000002,-82.438841,[]
28123,Mount Mourne,NC,35.529792,-80.947028,"[251469, 233421, 233665]"
38875,Trebloc,MS,33.906827,-88.95535100000001,"[233460, 232673, 232255, 232528, 232574, 234277, 232669, 233684, 232743, 232722, 233375]"
49712,Boyne City,MI,45.215511,-85.00995,"[234080, 234083, 265539]"
51542,Honey Creek,IA,41.427994,-95.84004,[]
52560,Floris,IA,40.852256,-92.24785,"[233522, 233516, 233642, 233671, 233413]"
53207,Milwaukee,WI,42.985465000000005,-87.89998,[]
45490,Dayton,OH,39.750471000000005,-84.26859300000001,[]
47516,Bruceville,IN,38.762260999999995,-87.4228,[232114]
66412,Bremen,KS,39.921671,-96.77794,"[234647, 234280]"
66739,Galena,KS,37.091398,-94.65462,"[234586, 233636, 233555, 232601, 232581, 233279, 232680, 232608, 233099, 233471, 232634, 233699]"
69031,Hamlet,NE,40.383691,-101.23172,[]
69123,Brady,NE,41.036035,-100.34398,[234120]
64153,Kansas City,MO,39.281602,-94.71439000000001,"[250850, 233441, 233695, 233552, 233631, 233700]"
74860,Paden,OK,35.514019,-96.56969000000001,"[233636, 233667, 233506, 233667, 233645, 233508]"
96752,Kekaha,HI,21.973129999999998,-159.71766000000002,[]
96774,Ookala,HI,19.996769,-155.31153,[]
98075,Sammamish,WA,47.584879,-122.033685,"[234086, 233384, 255201, 232064, 269838]"
98535,Copalis Beach,WA,47.118565999999994,-124.16027,"[251906, 251906, 232464, 119290]"
15134,McKeesport,PA,40.434436,-80.024817,"[233679, 272174, 255204, 233553, 233627]"
15333,Fredericktown,PA,40.010135,-80.00537,"[233679, 272174, 255204, 232007, 233604]"
6922,Stamford,CT,41.051551,-73.514344,"[234715, 233309]"
681,Mayaguez,PR,18.219023,-67.50806800000001,[]
1014,Chicopee,MA,42.170730999999996,-72.604842,[]
1109,Springfield,MA,42.116277000000004,-72.55031,[]
31025,Elko,GA,32.335147,-83.74571,[]
34137,Copeland,FL,26.03569,-81.46799,"[233661, 246892, 233570]"
38366,Pinson,TN,35.4832,-88.73125,[232673]
96141,Homewood,CA,39.093271,-120.16325,"[232254, 232888, 231953, 233683, 232769, 247867, 232858, 232869, 234544, 234172, 232117, 232767, 232349, 234382, 272246, 274314, 232137, 251446, 234135, 232915, 232186, 232871]"
97014,Cascade Locks,OR,45.655522999999995,-121.89435,"[251434, 232853, 233323, 273354, 234074, 272092, 232862, 234765, 234306, 234239, 232466, 250032, 234248, 255135, 234140]"
97635,New Pine Creek,CA,41.924974,-120.28988999999999,"[234186, 251769]"
98351,Longbranch,WA,47.200168,-122.77537,"[234086, 233384, 232853, 251906, 251906]"
98393,Tracyton,WA,47.626717,-122.649953,"[234086, 233384, 255201, 251906, 251906]"
99505,Fort Richardson,AK,61.261518,-149.66336,"[232324, 259345]"
78638,Kingsbury,TX,29.655639,-97.77219000000001,"[234181, 232748]"
91313,Chatsworth,CA,33.786594,-118.29866200000001,"[233381, 233735, 234555, 232138]"
92235,Cathedral City,CA,33.752886,-116.055617,"[231973, 232278, 232250, 231976, 272300, 234719, 232473, 231950]"
99716,Two Rivers,AK,64.87459100000001,-146.898195,[252494]
60432,Joliet,IL,41.533631,-88.05592,[258887]
61250,Erie,IL,41.657803,-90.08613000000001,"[233651, 233498, 233427, 233459, 233624]"
49780,Rudyard,MI,46.204512,-84.73671,"[234080, 234613, 234083, 234620]"
50328,Des Moines,IA,41.672686999999996,-93.57217299999999,"[233522, 233516, 233413, 233594]"
52306,Mechanicsville,IA,41.900203999999995,-91.25428000000001,"[233498, 233642, 233671, 233427, 233459, 233624, 233503]"
59336,Ismay,MT,46.429204999999996,-104.94036000000001,[]
64458,Hatfield,MO,40.527055,-94.15484000000001,[]
72422,Corning,AR,36.410344,-90.56479,"[232604, 232691, 234045, 234046, 233690, 234490]"
74132,Tulsa,OK,36.051893,-96.02752,"[233636, 233647, 233457, 233667, 233506, 233666, 233572, 233667, 233645, 233508, 233424]"
70528,Delcambre,LA,29.945707000000002,-91.98682,[]
71171,Bossier City,LA,32.62762,-93.608968,"[232536, 232553, 233180, 233828, 233319, 232696]"
71245,Grambling,LA,32.526277,-92.71794,[233319]
71486,Zwolle,LA,31.597407,-93.66396999999999,"[232636, 233180, 232642]"
71834,Doddridge,AR,33.09863,-93.95260999999999,"[232536, 251355, 232553, 233828, 233180, 233319, 251361, 232696, 232522]"
99356,Roosevelt,WA,45.816528000000005,-120.28372,"[234138, 233323, 233587, 232356, 233536, 234248]"
79021,Cotton Center,TX,33.980230999999996,-102.02668,[]
79046,Higgins,TX,36.113986,-100.09235,[233643]
79235,Floydada,TX,33.941748,-101.30072,[]
91501,Burbank,CA,34.186755,-118.30153,"[233381, 233735, 234555, 232138]"
91978,Spring Valley,CA,32.732539,-116.95091000000001,"[234719, 232278, 231950]"
92334,Fontana,CA,34.839964,-115.967051,"[231976, 232473, 232250, 272300]"
32329,Apalachicola,FL,29.745526,-85.02394699999999,[251904]
55454,Minneapolis,MN,44.969465,-93.24327,[233510]
15433,East Millsboro,PA,39.968503000000005,-79.95183,"[233679, 272174, 255204, 232007, 233604]"
17003,Annville,PA,40.347757,-76.53498,"[247762, 251763]"
17353,Orrtanna,PA,39.876675,-77.3794,"[232474, 233626, 251763, 251263, 252968, 247762]"
32238,Jacksonville,FL,30.34494,-81.68310699999999,"[250860, 233920, 253730, 251903]"
33411,West Palm Beach,FL,26.719596000000003,-80.22077,"[233638, 246892, 233638, 233570]"
20715,Bowie,MD,38.979413,-76.74382,"[232474, 251763, 247762, 252968, 233379]"
21758,Knoxville,MD,39.342991,-77.66014,"[233379, 232474, 232433, 251763, 232459, 247762, 252968, 251263, 233176]"
23943,Hampden Sydney,VA,37.241732,-78.4632,[233563]
26038,Glen Dale,WV,39.951586,-80.74994000000001,[232389]
36027,Eufaula,AL,31.876168,-85.17362,"[232529, 232595, 232683, 232741, 232513]"
27938,Gatesville,NC,36.410008000000005,-76.75097,[]
2907,Providence,RI,41.79855,-71.42449,[]
1202,Pittsfield,MA,42.3929,-73.228483,[]
1615,Worcester,MA,42.364807,-71.89686800000001,[]
47869,Prairie Creek,IN,39.433602,-87.410094,[232056]
49107,Buchanan,MI,41.830012,-86.38349000000001,[258887]
40999,Woollum,KY,37.005241999999996,-83.80508,"[232587, 232259, 267551, 232506, 232625, 232566, 253502]"
41385,Vancleve,KY,37.635723,-83.35077,"[232259, 232370, 232625, 232566, 233782]"
41636,Hi Hat,KY,37.398773999999996,-82.73257,"[251947, 233493, 232370, 232625, 251757, 232566, 233782]"
42156,Lucas,KY,36.840503000000005,-85.995572,"[232545, 233556, 232615, 232623, 232467, 232654, 233650, 232697, 232572, 232630, 232654, 233420, 232589, 232684, 233411, 232539, 232702, 233408, 232677, 233633, 232515, 233670, 233513, 233488]"
42701,Elizabethtown,KY,37.704287,-85.86403,"[233556, 232615, 233670, 233513, 233488, 232467, 233420, 233411, 232114, 233650, 233633, 233408]"
43913,Brilliant,OH,40.26212,-80.6356,"[233553, 233627, 232389]"
45777,Sharpsburg,OH,39.368235,-82.010132,"[232904, 232389]"
45787,Watertown,OH,39.430738,-81.44511999999999,"[233678, 232389, 233443, 233443]"
46324,Hammond,IN,41.583535,-87.50391,[258887]
36660,Mobile,AL,30.658865000000002,-88.177975,"[250796, 232568]"
37724,Cumberland Gap,TN,36.566416,-83.67499000000001,"[232488, 232587, 232259, 232487, 267551, 232506, 233284, 232566, 232479, 253502, 232625]"
50367,Des Moines,IA,41.672686999999996,-93.57217299999999,"[233522, 233516, 233413, 233594]"
50461,Osage,IA,43.290535999999996,-92.82115,[]
33862,Lake Placid,FL,27.244668,-81.28842399999999,"[233661, 233570]"
35120,Odenville,AL,33.668341,-86.43641,"[232423, 233946, 231990]"
36003,Autaugaville,AL,32.439966999999996,-86.68800999999999,"[232593, 232571, 232679, 232548, 232582, 232568]"
92155,San Diego,CA,32.671602,-117.16566499999999,"[234719, 232278, 231950]"
94162,San Francisco,CA,37.784827,-122.727802,"[273757, 233359, 233537, 272229, 233404]"
80528,Fort Collins,CO,40.502779,-105.01123,"[231854, 231855, 233845, 231856, 232463, 232368, 233731, 233185, 233982, 234512, 231862]"
80814,Divide,CO,38.927344,-105.18746000000002,"[231856, 231875, 232340, 233185, 234596, 231868, 233808, 234686, 234105]"
83274,Shelley,ID,43.366017,-112.11712,"[234381, 233391, 233968, 234252]"
96805,Honolulu,HI,24.859832,-168.021815,[]
1060,Northampton,MA,42.324539,-72.63561,[]
37921,Knoxville,TN,35.973731,-83.97413,"[234583, 232399, 234180, 232478, 232215, 234727, 232487, 232486, 233975, 232506, 233284, 232488, 251723, 232479, 234228, 253502]"
38387,Westport,TN,35.878702000000004,-88.27401,[]
39429,Columbia,MS,31.255242,-89.79264,[]
40221,Louisville,KY,38.188962,-85.676819,"[233556, 233670, 233488, 232056, 232467, 233411, 232114, 233633, 233408]"
58386,York,ND,48.3223,-99.59878,[]
59103,Billings,MT,45.978288,-108.19450800000001,[]
54165,Seymour,WI,44.515229999999995,-88.31075,[233777]
44001,Amherst,OH,41.386533,-82.23419,[]
45629,Franklin Furnace,OH,38.653909000000006,-82.82535,"[233493, 232904, 232370, 233782]"
45719,Chauncey,OH,39.4001,-82.12856,[232904]
47322,Bentonville,IN,39.656994,-85.167996,[]
49640,Honor,MI,44.701761,-86.05033,"[233342, 233769, 251845, 232458]"
50391,Des Moines,IA,41.672686999999996,-93.57217299999999,"[233522, 233516, 233413, 233594]"
50578,Ringsted,IA,43.291538,-94.54120999999999,[]
50706,Waterloo,IA,42.407588,-92.26657,"[233671, 233516, 233642]"
41189,Tollesboro,KY,38.546281,-83.55909,"[232904, 232370, 233782]"
42201,Aberdeen,KY,37.279564,-86.670181,"[233556, 233670, 233488, 232539, 232467, 233420, 232627, 232114, 233411, 233650, 233408]"
43078,Urbana,OH,40.112531,-83.76633000000001,[]
43226,Columbus,OH,39.969035999999996,-83.01138900000001,[]
43433,Gypsum,OH,41.503759,-82.87084,[]
